# Generated by Autoplot on Mon Oct 10 07:28:15 CDT 2011
# {"Proton_Density": {
#    "LABEL": "Proton Density (cm-3)",
#    "UNITS": "cm-3"
# }}
# TITLE: Proton Density (/cc)
# UNITS: cm-3
Epoch (cdfEpoch), Proton_Density (cm-3)
2003-05-02T00:55:34.935Z,    3.64
2003-05-02T00:58:04.792Z,    3.33
2003-05-02T01:00:34.652Z,    3.72
2003-05-02T01:03:04.518Z,    3.25
2003-05-02T01:05:34.382Z,    2.86
2003-05-02T01:08:04.247Z,    3.65
2003-05-02T01:10:34.114Z,    2.97
2003-05-02T01:13:03.981Z,    3.51
2003-05-02T01:15:33.840Z,    3.59
2003-05-02T01:18:03.702Z,    3.27
2003-05-02T01:20:33.569Z,    3.07
2003-05-02T01:23:03.435Z,    2.90
2003-05-02T01:25:33.299Z,    3.29
2003-05-02T01:28:03.158Z,    3.45
2003-05-02T01:30:33.026Z,    2.61
2003-05-02T01:33:02.890Z,    3.91
2003-05-02T01:35:32.754Z,    2.38
2003-05-02T01:38:02.624Z,    3.52
2003-05-02T01:40:32.485Z,    3.32
2003-05-02T01:43:02.340Z,    4.24
2003-05-02T01:45:32.208Z,    3.61
2003-05-02T01:48:02.071Z,    3.77
2003-05-02T01:50:31.938Z,    3.68
2003-05-02T01:53:01.806Z,    3.74
2003-05-02T01:55:31.667Z,    4.05
2003-05-02T01:58:01.532Z,    3.88
2003-05-02T02:00:31.394Z,    3.91
2003-05-02T02:03:01.259Z,    3.83
2003-05-02T02:05:31.126Z,    3.59
2003-05-02T02:08:00.985Z,    3.72
2003-05-02T02:10:30.852Z,    3.59
2003-05-02T02:13:00.716Z,    3.35
2003-05-02T02:15:30.582Z,    3.72
2003-05-02T02:18:00.446Z,    3.76
2003-05-02T02:20:30.308Z,    3.91
2003-05-02T02:23:00.175Z,    4.12
2003-05-02T02:25:30.038Z,    3.84
2003-05-02T02:27:59.904Z,    3.95
2003-05-02T02:30:29.765Z,    3.55
2003-05-02T02:32:59.629Z,    3.16
2003-05-02T02:35:29.499Z,    2.84
2003-05-02T02:37:59.359Z,    3.77
2003-05-02T02:40:29.219Z,    3.87
2003-05-02T02:42:59.087Z,    4.84
2003-05-02T02:45:28.952Z,    3.32
2003-05-02T02:47:58.817Z,    4.33
2003-05-02T02:50:28.679Z,    2.79
2003-05-02T02:52:58.545Z,    2.93
2003-05-02T02:55:28.405Z,    3.01
2003-05-02T02:57:58.273Z,    3.55
2003-05-02T03:00:28.138Z,    3.48
2003-05-02T03:02:58.002Z,    3.79
2003-05-02T03:05:27.865Z,    3.21
2003-05-02T03:07:57.728Z,    3.35
2003-05-02T03:10:27.584Z,    3.40
2003-05-02T03:12:57.462Z,    3.47
2003-05-02T03:15:27.326Z,    3.35
2003-05-02T03:17:57.185Z,    3.60
2003-05-02T03:20:27.052Z,    3.89
2003-05-02T03:22:56.917Z,    3.82
2003-05-02T03:25:26.782Z,    3.77
2003-05-02T03:27:56.647Z,    5.53
2003-05-02T03:30:26.510Z,    3.64
2003-05-02T03:32:56.372Z,    4.07
2003-05-02T03:35:26.237Z,    4.15
2003-05-02T03:37:56.099Z,    3.44
2003-05-02T03:40:25.969Z,    3.98
2003-05-02T03:42:55.833Z,    3.94
2003-05-02T03:45:25.690Z,    3.54
2003-05-02T03:47:55.558Z,    3.68
2003-05-02T03:50:25.426Z,    3.79
2003-05-02T03:52:55.284Z,    3.52
2003-05-02T03:55:25.154Z,    3.45
2003-05-02T03:57:55.017Z,    3.23
2003-05-02T04:00:24.879Z,    3.29
2003-05-02T04:02:54.747Z,    3.53
2003-05-02T04:05:24.605Z,    3.49
2003-05-02T04:07:54.474Z,    3.89
2003-05-02T04:10:24.337Z,    3.48
2003-05-02T04:12:54.204Z,    3.64
2003-05-02T04:15:24.065Z,    3.29
2003-05-02T04:17:53.930Z,    3.44
2003-05-02T04:20:23.793Z,    3.57
2003-05-02T04:22:53.659Z,    4.40
2003-05-02T04:25:23.522Z,    3.33
2003-05-02T04:27:53.389Z,    3.85
2003-05-02T04:30:23.252Z,    4.19
2003-05-02T04:32:53.119Z,    3.32
2003-05-02T04:35:22.975Z,    3.83
2003-05-02T04:37:52.846Z,    3.58
2003-05-02T04:40:22.712Z,    3.47
2003-05-02T04:42:52.576Z,    3.73
2003-05-02T04:45:22.438Z,    3.61
2003-05-02T04:47:52.302Z,    3.55
2003-05-02T04:50:22.166Z,    3.29
2003-05-02T04:52:52.032Z,    3.80
2003-05-02T04:55:21.897Z,    3.65
2003-05-02T04:57:51.758Z,    3.58
2003-05-02T05:00:21.627Z,    3.62
2003-05-02T05:02:51.488Z,    3.43
2003-05-02T05:05:21.352Z,    3.50
2003-05-02T05:07:51.218Z,    3.28
2003-05-02T05:10:21.081Z,    3.56
2003-05-02T05:12:50.946Z,    3.67
2003-05-02T05:15:20.812Z,    2.92
2003-05-02T05:17:50.672Z,    3.39
2003-05-02T05:20:20.536Z,    3.66
2003-05-02T05:22:50.405Z,    3.80
2003-05-02T05:25:20.267Z,    3.70
2003-05-02T05:27:50.131Z,    3.48
2003-05-02T05:30:19.994Z,    3.35
2003-05-02T05:32:49.856Z,    3.69
2003-05-02T05:35:19.721Z,    4.30
2003-05-02T05:37:49.591Z,    3.64
2003-05-02T05:40:19.451Z,    3.59
2003-05-02T05:42:49.313Z,    3.65
2003-05-02T05:45:19.178Z,    3.92
2003-05-02T05:47:49.042Z,    3.67
2003-05-02T05:50:18.907Z,    3.73
2003-05-02T05:52:48.778Z,    3.65
2003-05-02T05:55:18.638Z,    3.84
2003-05-02T05:57:48.499Z,    3.79
2003-05-02T06:00:18.364Z,    3.27
2003-05-02T06:02:48.229Z,    4.08
2003-05-02T06:05:18.091Z,    3.96
2003-05-02T06:07:47.954Z,    4.45
2003-05-02T06:10:17.826Z,    4.48
2003-05-02T06:12:47.682Z,    4.73
2003-05-02T06:15:17.553Z,    4.15
2003-05-02T06:17:47.414Z,    4.64
2003-05-02T06:20:17.283Z,    4.32
2003-05-02T06:22:47.147Z,    4.47
2003-05-02T06:25:17.007Z,    3.81
2003-05-02T06:27:46.872Z,    3.97
2003-05-02T06:30:16.737Z,    3.68
2003-05-02T06:32:46.598Z,    3.85
2003-05-02T06:35:16.467Z,    3.91
2003-05-02T06:37:46.328Z,    5.16
2003-05-02T06:40:16.191Z,    4.46
2003-05-02T06:42:46.058Z,    4.19
2003-05-02T06:45:15.918Z,    3.88
2003-05-02T06:47:45.783Z,    3.82
2003-05-02T06:50:15.646Z,    3.69
2003-05-02T06:52:45.513Z,    4.14
2003-05-02T06:55:15.373Z,    3.66
2003-05-02T06:57:45.240Z,    4.11
2003-05-02T07:00:15.104Z,    4.28
2003-05-02T07:02:44.966Z,    4.15
2003-05-02T07:05:14.834Z,    4.00
2003-05-02T07:07:44.694Z,    3.80
2003-05-02T07:10:14.558Z,    4.47
2003-05-02T07:12:44.424Z,    4.05
2003-05-02T07:15:14.286Z,    4.14
2003-05-02T07:17:44.152Z,    4.19
2003-05-02T07:20:14.011Z,    4.11
2003-05-02T07:22:43.879Z,    4.34
2003-05-02T07:25:13.745Z,    4.35
2003-05-02T07:27:43.607Z,    3.88
2003-05-02T07:30:13.475Z,    4.06
2003-05-02T07:32:43.334Z,    4.01
2003-05-02T07:35:13.201Z,    3.71
2003-05-02T07:37:43.060Z,    3.85
2003-05-02T07:40:12.927Z,    4.96
2003-05-02T07:42:42.794Z,    4.02
2003-05-02T07:45:12.655Z,    4.16
2003-05-02T07:47:42.525Z,    4.12
2003-05-02T07:50:12.385Z,    3.62
2003-05-02T07:52:42.242Z,    4.45
2003-05-02T07:55:12.109Z,    4.22
2003-05-02T07:57:41.977Z,    4.25
2003-05-02T08:00:11.838Z,    4.10
2003-05-02T08:02:41.704Z,    4.22
2003-05-02T08:05:11.569Z,    2.95
2003-05-02T08:07:41.431Z,    4.08
2003-05-02T08:10:11.296Z,    3.94
2003-05-02T08:12:41.161Z,    4.04
2003-05-02T08:15:11.021Z,    4.08
2003-05-02T08:17:40.891Z,    3.86
2003-05-02T08:20:10.752Z,    3.79
2003-05-02T08:22:40.617Z,    3.31
2003-05-02T08:25:10.480Z,    3.80
2003-05-02T08:27:40.346Z,    4.12
2003-05-02T08:30:10.209Z,    4.17
2003-05-02T08:32:40.070Z,    3.57
2003-05-02T08:35:09.938Z,    3.02
2003-05-02T08:37:39.799Z,    4.17
2003-05-02T08:40:09.665Z,    3.92
2003-05-02T08:42:39.526Z,    4.79
2003-05-02T08:45:09.392Z,    3.95
2003-05-02T08:47:39.258Z,    4.33
2003-05-02T08:50:09.122Z,    5.87
2003-05-02T08:52:38.984Z,    4.09
2003-05-02T08:55:08.851Z,    3.92
2003-05-02T08:57:38.712Z,    3.75
2003-05-02T09:00:08.575Z,    4.15
2003-05-02T09:02:38.440Z,    3.64
2003-05-02T09:05:08.306Z,    2.97
2003-05-02T09:07:38.168Z,    3.68
2003-05-02T09:10:08.032Z,    3.67
2003-05-02T09:12:37.894Z,    3.64
2003-05-02T09:15:07.760Z,    3.45
2003-05-02T09:17:37.631Z,    3.65
2003-05-02T09:20:07.489Z,    3.97
2003-05-02T09:22:37.352Z,    3.89
2003-05-02T09:25:07.218Z,    3.48
2003-05-02T09:27:37.083Z,    3.29
2003-05-02T09:30:06.947Z,    4.08
2003-05-02T09:32:36.810Z,    3.78
2003-05-02T09:35:06.672Z,    3.49
2003-05-02T09:37:36.538Z,    3.47
2003-05-02T09:40:06.403Z,    3.85
2003-05-02T09:42:36.265Z,    3.31
2003-05-02T09:45:06.133Z,    3.46
2003-05-02T09:47:35.994Z,    3.89
2003-05-02T09:50:05.855Z,    3.05
2003-05-02T09:52:35.720Z,    3.23
2003-05-02T09:55:05.588Z,    3.48
2003-05-02T09:57:35.456Z,    3.70
2003-05-02T10:00:05.311Z,    3.87
2003-05-02T10:02:35.173Z,    3.86
2003-05-02T10:05:05.041Z,    3.56
2003-05-02T10:07:34.906Z,    4.53
2003-05-02T10:10:04.773Z,    4.00
2003-05-02T10:12:34.633Z,    3.38
2003-05-02T10:15:04.496Z,    3.84
2003-05-02T10:17:34.360Z,    3.77
2003-05-02T10:20:04.224Z,    4.02
2003-05-02T10:22:34.091Z,    3.51
2003-05-02T10:25:03.954Z,    3.69
2003-05-02T10:27:33.817Z,    3.49
2003-05-02T10:30:03.681Z,    3.91
2003-05-02T10:32:33.543Z,    3.86
2003-05-02T10:35:03.408Z,    3.68
2003-05-02T10:37:33.273Z,    3.69
2003-05-02T10:40:03.133Z,    3.63
2003-05-02T10:42:32.996Z,    4.13
2003-05-02T10:45:02.858Z,    3.44
2003-05-02T10:47:32.728Z,    3.06
2003-05-02T10:50:02.594Z,    3.31
2003-05-02T10:52:32.456Z,    3.84
2003-05-02T10:55:02.321Z,    3.53
2003-05-02T10:57:32.183Z,    3.62
2003-05-02T11:00:02.046Z,    3.44
2003-05-02T11:02:31.915Z,    4.41
2003-05-02T11:05:01.777Z,    3.67
2003-05-02T11:07:31.636Z,    4.24
2003-05-02T11:10:01.503Z,    3.85
2003-05-02T11:12:31.362Z,    3.52
2003-05-02T11:15:01.227Z,    4.08
2003-05-02T11:17:31.096Z,    3.70
2003-05-02T11:20:00.958Z,    4.84
2003-05-02T11:22:30.819Z,    3.20
2003-05-02T11:25:00.686Z,    4.92
2003-05-02T11:27:30.550Z,    3.95
2003-05-02T11:30:00.416Z,    4.38
2003-05-02T11:32:30.280Z,    4.58
2003-05-02T11:35:00.141Z,    4.37
2003-05-02T11:37:30.003Z,    3.32
2003-05-02T11:39:59.868Z,    4.33
2003-05-02T11:42:29.740Z,    4.30
2003-05-02T11:44:59.597Z,    3.44
2003-05-02T11:47:29.467Z,    3.91
2003-05-02T11:49:59.319Z,    4.02
2003-05-02T11:52:29.183Z,    3.81
2003-05-02T11:54:59.044Z,    4.51
2003-05-02T11:57:28.911Z,    3.30
2003-05-02T11:59:58.779Z,    4.18
2003-05-02T12:02:28.639Z,    4.36
2003-05-02T12:04:58.501Z,    3.95
2003-05-02T12:07:28.367Z,    3.16
2003-05-02T12:09:58.229Z,    3.69
2003-05-02T12:12:28.094Z,    5.06
2003-05-02T12:14:57.963Z,    3.95
2003-05-02T12:17:27.822Z,    4.32
2003-05-02T12:19:57.681Z,    3.71
2003-05-02T12:22:27.545Z,    3.98
2003-05-02T12:24:57.411Z,    3.32
2003-05-02T12:27:27.277Z,    3.99
2003-05-02T12:29:57.138Z,    4.13
2003-05-02T12:32:27.003Z,    3.86
2003-05-02T12:34:56.865Z,    4.29
2003-05-02T12:37:26.727Z,    3.11
2003-05-02T12:39:56.594Z,    3.96
2003-05-02T12:42:26.458Z,    3.44
2003-05-02T12:44:56.323Z,    2.85
2003-05-02T12:47:26.185Z,    3.10
2003-05-02T12:49:56.047Z,    3.84
2003-05-02T12:52:25.915Z,    2.97
2003-05-02T12:54:55.779Z,    3.76
2003-05-02T12:57:25.639Z,    3.42
2003-05-02T12:59:55.502Z,    4.44
2003-05-02T13:02:25.362Z,    3.66
2003-05-02T13:04:55.229Z,    3.74
2003-05-02T13:07:25.094Z,    3.29
2003-05-02T13:09:54.954Z,    4.86
2003-05-02T13:12:24.818Z,    3.73
2003-05-02T13:14:54.684Z,    3.36
2003-05-02T13:17:24.543Z,    3.58
2003-05-02T13:19:54.411Z,    2.64
2003-05-02T13:22:24.273Z,    3.29
2003-05-02T13:24:54.144Z,    3.53
2003-05-02T13:27:24.004Z,    3.42
2003-05-02T13:29:53.867Z,    3.32
2003-05-02T13:32:23.726Z,    3.46
2003-05-02T13:34:53.594Z,    3.44
2003-05-02T13:37:23.463Z,    3.76
2003-05-02T13:39:53.316Z,    3.92
2003-05-02T13:42:23.182Z,    3.93
2003-05-02T13:44:53.044Z,    3.73
2003-05-02T13:47:22.908Z,    3.69
2003-05-02T13:49:52.777Z,    3.39
2003-05-02T13:52:22.637Z,    3.86
2003-05-02T13:54:52.497Z,    3.31
2003-05-02T13:57:22.363Z,    3.32
2003-05-02T13:59:52.224Z,    3.28
2003-05-02T14:02:22.090Z,    3.50
2003-05-02T14:04:51.956Z,    3.45
2003-05-02T14:07:21.817Z,    3.46
2003-05-02T14:09:51.677Z,    3.62
2003-05-02T14:12:21.538Z,    3.24
2003-05-02T14:14:51.401Z,    3.07
2003-05-02T14:17:21.271Z,    2.82
2003-05-02T14:19:51.141Z,    2.31
2003-05-02T14:22:20.992Z,    2.33
2003-05-02T14:24:50.860Z,    2.66
2003-05-02T14:27:20.717Z,    2.37
2003-05-02T14:29:50.587Z,    2.22
2003-05-02T14:32:20.449Z,    2.26
2003-05-02T14:34:50.307Z,    2.20
2003-05-02T14:37:20.174Z,    2.54
2003-05-02T14:39:50.036Z,    2.62
2003-05-02T14:42:19.899Z,    2.86
2003-05-02T14:44:49.771Z,    2.74
2003-05-02T14:47:19.633Z,    2.62
2003-05-02T14:49:49.492Z,    2.78
2003-05-02T14:52:19.350Z,    2.85
2003-05-02T14:54:49.216Z,    2.81
2003-05-02T14:57:19.079Z,    2.85
2003-05-02T14:59:48.946Z,    2.86
2003-05-02T15:02:18.809Z,    2.85
2003-05-02T15:04:48.668Z,    2.79
2003-05-02T15:07:18.533Z,    2.82
2003-05-02T15:09:48.394Z,    2.68
2003-05-02T15:12:18.268Z,    2.89
2003-05-02T15:14:48.129Z,    2.93
2003-05-02T15:17:17.986Z,    2.95
2003-05-02T15:19:47.845Z,    2.85
2003-05-02T15:22:17.717Z,    2.80
2003-05-02T15:24:47.574Z,    2.85
2003-05-02T15:27:17.445Z,    2.83
2003-05-02T15:29:47.304Z,    2.80
2003-05-02T15:32:17.162Z,    2.83
2003-05-02T15:34:47.028Z,    3.39
2003-05-02T15:37:16.891Z,    2.81
2003-05-02T15:39:46.757Z,    2.73
2003-05-02T15:42:16.621Z,    2.76
2003-05-02T15:44:46.483Z,    2.71
2003-05-02T15:47:16.341Z,    2.90
2003-05-02T15:49:46.204Z,    2.90
2003-05-02T15:52:16.071Z,    2.79
2003-05-02T15:54:45.939Z,    2.80
2003-05-02T15:57:15.798Z,    3.09
2003-05-02T15:59:45.660Z,    3.02
2003-05-02T16:02:15.521Z,    3.07
2003-05-02T16:04:45.389Z,    3.30
2003-05-02T16:07:15.254Z,    2.98
2003-05-02T16:09:45.117Z,    3.14
2003-05-02T16:12:14.976Z,    2.86
2003-05-02T16:14:44.837Z,    2.90
2003-05-02T16:17:14.705Z,    2.97
2003-05-02T16:19:44.592Z,    2.98
2003-05-02T16:22:14.494Z,    2.89
2003-05-02T16:24:44.403Z,    3.08
2003-05-02T16:27:14.299Z,    2.92
2003-05-02T16:29:44.201Z,    2.99
2003-05-02T16:32:14.105Z,    2.92
2003-05-02T16:34:44.005Z,    2.77
2003-05-02T16:37:13.906Z,    2.92
2003-05-02T16:39:43.808Z,    2.63
2003-05-02T16:42:13.710Z,    2.66
2003-05-02T16:44:43.616Z,    2.78
2003-05-02T16:47:13.516Z,    2.61
2003-05-02T16:49:43.422Z,    2.65
2003-05-02T16:52:13.316Z,    2.59
2003-05-02T16:54:43.218Z,    2.71
2003-05-02T16:57:13.124Z,    2.53
2003-05-02T16:59:43.022Z,    2.53
2003-05-02T17:02:12.927Z,    2.42
2003-05-02T17:04:42.830Z,    2.28
2003-05-02T17:07:12.730Z,    2.63
2003-05-02T17:09:42.631Z,    2.25
2003-05-02T17:12:12.534Z,    2.20
2003-05-02T17:14:42.436Z,    2.34
2003-05-02T17:17:12.338Z,    2.49
2003-05-02T17:19:42.240Z,    2.49
2003-05-02T17:22:12.142Z,    2.18
2003-05-02T17:24:42.046Z,    2.46
2003-05-02T17:27:11.946Z,    2.41
2003-05-02T17:29:41.850Z,    2.38
2003-05-02T17:32:11.751Z,    2.31
2003-05-02T17:34:41.653Z,    2.50
2003-05-02T17:37:11.553Z,    2.47
2003-05-02T17:39:41.451Z,    2.44
2003-05-02T17:42:11.360Z,    2.48
2003-05-02T17:44:41.262Z,    2.34
2003-05-02T17:47:11.160Z,    2.37
2003-05-02T17:49:41.060Z,    2.43
2003-05-02T17:52:10.963Z,    2.62
2003-05-02T17:54:40.869Z,    2.70
2003-05-02T17:57:10.768Z,    2.41
2003-05-02T17:59:40.674Z,    2.69
2003-05-02T18:02:10.571Z,    2.55
2003-05-02T18:04:40.474Z,    2.52
2003-05-02T18:07:10.380Z,    2.67
2003-05-02T18:09:40.282Z,    2.99
2003-05-02T18:12:10.181Z,    3.08
2003-05-02T18:14:40.084Z,    3.01
2003-05-02T18:17:09.984Z,    3.06
2003-05-02T18:19:39.889Z,    3.03
2003-05-02T18:22:09.790Z,    2.97
2003-05-02T18:24:39.695Z,    2.97
2003-05-02T18:27:09.590Z,    3.00
2003-05-02T18:29:39.498Z,    2.98
2003-05-02T18:32:09.398Z,    2.92
2003-05-02T18:34:39.299Z,    3.10
2003-05-02T18:37:09.202Z,    3.36
2003-05-02T18:39:39.100Z,    3.12
2003-05-02T18:42:09.003Z,    3.03
2003-05-02T18:44:38.911Z,    2.85
2003-05-02T18:47:08.812Z,    2.89
2003-05-02T18:49:38.715Z,    3.05
2003-05-02T18:52:08.611Z,    2.86
2003-05-02T18:54:38.514Z,    3.01
2003-05-02T18:57:08.415Z,    2.84
2003-05-02T18:59:38.322Z,    3.04
2003-05-02T19:02:08.229Z,    2.88
2003-05-02T19:04:38.125Z,    2.97
2003-05-02T19:07:08.025Z,    3.14
2003-05-02T19:09:37.935Z,    3.25
2003-05-02T19:12:07.837Z,    3.05
2003-05-02T19:14:37.732Z,    2.88
2003-05-02T19:17:07.633Z,    3.10
2003-05-02T19:19:37.536Z,    2.85
2003-05-02T19:22:07.439Z,    2.93
2003-05-02T19:24:37.338Z,    2.97
2003-05-02T19:27:07.242Z,    2.75
2003-05-02T19:29:37.144Z,    2.61
2003-05-02T19:32:07.049Z,    2.64
2003-05-02T19:34:36.956Z,    2.82
2003-05-02T19:37:06.852Z,    3.07
2003-05-02T19:39:36.754Z,    3.23
2003-05-02T19:42:06.656Z,    2.71
2003-05-02T19:44:36.558Z,    2.73
2003-05-02T19:47:06.455Z,    2.90
2003-05-02T19:49:36.361Z,    3.09
2003-05-02T19:52:06.258Z,    2.93
2003-05-02T19:54:36.162Z,    2.63
2003-05-02T19:57:06.065Z,    2.64
2003-05-02T19:59:35.971Z,    2.65
2003-05-02T20:02:05.873Z,    2.70
2003-05-02T20:04:35.772Z,    2.69
2003-05-02T20:07:05.674Z,    2.65
2003-05-02T20:09:35.575Z,    2.78
2003-05-02T20:12:05.476Z,    2.72
2003-05-02T20:14:35.378Z,    2.71
2003-05-02T20:17:05.282Z,    2.37
2003-05-02T20:19:35.183Z,    2.45
2003-05-02T20:22:05.090Z,    2.58
2003-05-02T20:24:34.994Z,    2.62
2003-05-02T20:27:04.892Z,    2.74
2003-05-02T20:29:34.790Z,    2.76
2003-05-02T20:32:04.692Z,    2.81
2003-05-02T20:34:34.595Z,    3.19
2003-05-02T20:37:04.498Z,    3.15
2003-05-02T20:39:34.397Z,    2.99
2003-05-02T20:42:04.299Z,    3.16
2003-05-02T20:44:34.202Z,    3.14
2003-05-02T20:47:04.103Z,    3.00
2003-05-02T20:49:34.007Z,    2.98
2003-05-02T20:52:03.908Z,    2.76
2003-05-02T20:54:33.813Z,    2.80
2003-05-02T20:57:03.713Z,    2.88
2003-05-02T20:59:33.611Z,    2.90
2003-05-02T21:02:03.516Z,    3.00
2003-05-02T21:04:33.416Z,    2.65
2003-05-02T21:07:03.318Z,    2.93
2003-05-02T21:09:33.221Z,    3.34
2003-05-02T21:12:03.121Z,    3.59
2003-05-02T21:14:33.026Z,    3.39
2003-05-02T21:17:02.931Z,    3.31
2003-05-02T21:19:32.828Z,    3.19
2003-05-02T21:22:02.735Z,    3.13
2003-05-02T21:24:32.638Z,    3.54
2003-05-02T21:27:02.537Z,    3.21
2003-05-02T21:29:32.438Z,    3.50
2003-05-02T21:32:02.341Z,    3.09
2003-05-02T21:34:32.241Z,    2.39
2003-05-02T21:37:02.144Z,    2.98
2003-05-02T21:39:32.046Z,    2.93
2003-05-02T21:42:01.948Z,    3.08
2003-05-02T21:44:31.852Z,    2.88
2003-05-02T21:47:01.756Z,    3.10
2003-05-02T21:49:31.657Z,    3.39
2003-05-02T21:52:01.557Z,    3.11
2003-05-02T21:54:31.458Z,    3.18
2003-05-02T21:57:01.359Z,    3.04
2003-05-02T21:59:31.263Z,    3.45
2003-05-02T22:02:01.160Z,    2.80
2003-05-02T22:04:31.067Z,    3.23
2003-05-02T22:07:00.967Z,    2.93
2003-05-02T22:09:30.870Z,    2.53
2003-05-02T22:12:00.768Z,    2.74
2003-05-02T22:14:30.672Z,    3.00
2003-05-02T22:17:00.572Z,    3.28
2003-05-02T22:19:30.476Z,    2.27
2003-05-02T22:22:00.381Z,    2.36
2003-05-02T22:24:30.278Z,    2.25
2003-05-02T22:27:00.181Z,    2.10
2003-05-02T22:29:30.089Z,    2.18
2003-05-02T22:31:59.988Z,    1.96
2003-05-02T22:34:29.889Z,    2.01
2003-05-02T22:36:59.788Z,    2.58
2003-05-02T22:39:29.691Z,    2.40
2003-05-02T22:41:59.591Z,    2.60
2003-05-02T22:44:29.494Z,    2.56
2003-05-02T22:46:59.400Z,    2.71
2003-05-02T22:49:29.301Z,    2.37
2003-05-02T22:51:59.202Z,    2.39
2003-05-02T22:54:29.108Z,    2.13
2003-05-02T22:56:59.008Z,    2.07
2003-05-02T22:59:28.907Z,    2.38
2003-05-02T23:01:58.810Z,    2.12
2003-05-02T23:04:28.709Z,    2.00
2003-05-02T23:06:58.611Z,    2.03
2003-05-02T23:09:28.513Z,    1.88
2003-05-02T23:11:58.414Z,    1.87
2003-05-02T23:14:28.320Z,    2.73
2003-05-02T23:16:58.220Z,    2.74
2003-05-02T23:19:28.123Z,    3.21
2003-05-02T23:21:58.022Z,    2.70
2003-05-02T23:24:27.925Z,    3.34
2003-05-02T23:26:57.825Z,    2.87
2003-05-02T23:29:27.733Z,    2.47
2003-05-02T23:31:57.633Z,    2.56
2003-05-02T23:34:27.535Z,    3.23
2003-05-02T23:36:57.435Z,    2.58
2003-05-02T23:39:27.340Z,    2.99
2003-05-02T23:41:57.239Z,    3.02
2003-05-02T23:44:27.143Z,    2.76
2003-05-02T23:46:57.043Z,    2.75
2003-05-02T23:49:26.942Z,    2.94
2003-05-02T23:51:56.845Z,    2.77
2003-05-02T23:54:26.748Z,    2.61
2003-05-02T23:56:56.647Z,    2.57
2003-05-02T23:59:26.546Z,    2.64
2003-05-03T00:01:56.450Z,    2.58
2003-05-03T00:04:26.351Z,    2.88
2003-05-03T00:06:56.257Z,    2.84
2003-05-03T00:09:26.160Z,    2.64
2003-05-03T00:11:56.060Z,    2.58
2003-05-03T00:14:25.958Z,    2.50
2003-05-03T00:16:55.864Z,    2.58
2003-05-03T00:19:25.766Z,    2.80
2003-05-03T00:21:55.663Z,    2.81
2003-05-03T00:24:25.564Z,    2.82
2003-05-03T00:26:55.469Z,    2.75
2003-05-03T00:29:25.374Z,    2.63
2003-05-03T00:31:55.272Z,    2.70
2003-05-03T00:34:25.173Z,    2.79
2003-05-03T00:36:55.074Z,    2.99
2003-05-03T00:39:24.982Z,    2.70
2003-05-03T00:41:54.884Z,    2.82
2003-05-03T00:44:24.781Z,    2.69
2003-05-03T00:46:54.678Z,    2.98
2003-05-03T00:49:24.584Z,    3.49
2003-05-03T00:51:54.489Z,    3.06
2003-05-03T00:54:24.389Z,    2.98
2003-05-03T00:56:54.292Z,    2.94
2003-05-03T00:59:24.193Z,    2.97
2003-05-03T01:01:54.094Z,    2.84
2003-05-03T01:04:23.997Z,    2.82
2003-05-03T01:06:53.897Z,    3.06
2003-05-03T01:09:23.799Z,    3.35
2003-05-03T01:11:53.700Z,    3.32
2003-05-03T01:14:23.603Z,    2.50
2003-05-03T01:16:53.504Z,    3.31
2003-05-03T01:19:23.409Z,    3.12
2003-05-03T01:21:53.310Z,    4.00
2003-05-03T01:24:23.213Z,    2.95
2003-05-03T01:26:53.115Z,    3.85
2003-05-03T01:29:23.015Z,    4.05
2003-05-03T01:31:52.918Z,    3.48
2003-05-03T01:34:22.818Z,    3.39
2003-05-03T01:36:52.721Z,    3.63
2003-05-03T01:39:22.619Z,    3.76
2003-05-03T01:41:52.528Z,    4.18
2003-05-03T01:44:22.427Z,    3.48
2003-05-03T01:46:52.326Z,    4.04
2003-05-03T01:49:22.231Z,    3.50
2003-05-03T01:51:52.131Z,    2.89
2003-05-03T01:54:22.031Z,    3.45
2003-05-03T01:56:51.932Z,    3.44
2003-05-03T01:59:21.834Z,    3.39
2003-05-03T02:01:51.739Z,    3.60
2003-05-03T02:04:21.634Z,    3.33
2003-05-03T02:06:51.549Z,    3.55
2003-05-03T02:09:21.440Z,    3.23
2003-05-03T02:11:51.346Z,    2.94
2003-05-03T02:14:21.248Z,    2.96
2003-05-03T02:16:51.147Z,    2.87
2003-05-03T02:19:21.049Z,    3.88
2003-05-03T02:21:50.948Z,    3.91
2003-05-03T02:24:20.853Z,    3.66
2003-05-03T02:26:50.754Z,    3.94
2003-05-03T02:29:20.659Z,    3.96
2003-05-03T02:31:50.561Z,    3.60
2003-05-03T02:34:20.459Z,    3.59
2003-05-03T02:36:50.360Z,    4.85
2003-05-03T02:39:20.268Z,    3.80
2003-05-03T02:41:50.167Z,    3.66
2003-05-03T02:44:20.068Z,    4.11
2003-05-03T02:46:49.968Z,    3.71
2003-05-03T02:49:19.870Z,    3.69
2003-05-03T02:51:49.768Z,    3.70
2003-05-03T02:54:19.673Z,    4.21
2003-05-03T02:56:49.569Z,    4.64
2003-05-03T02:59:19.474Z,    3.74
2003-05-03T03:01:49.378Z,    4.25
2003-05-03T03:04:19.282Z,    3.96
2003-05-03T03:06:49.178Z,    3.05
